Domain Code,Domain,Area Code (FAO),Area,Element Code,Element,Item Code (FAO),Item,Year Code,Year,Unit,Value,Flag,Flag Description
"TCL","Crops and livestock products","165","Pakistan","5610","Import Quantity","622","Juice, fruit nes","2020","2020","tonnes","509","Im","FAO data based on imputation methodology"
"TCL","Crops and livestock products","165","Pakistan","5910","Export Quantity","622","Juice, fruit nes","2015","2015","tonnes","5914","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5910","Export Quantity","622","Juice, fruit nes","2016","2016","tonnes","4659","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5910","Export Quantity","622","Juice, fruit nes","2017","2017","tonnes","9377","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5910","Export Quantity","622","Juice, fruit nes","2018","2018","tonnes","12548","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5910","Export Quantity","622","Juice, fruit nes","2019","2019","tonnes","15240","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5910","Export Quantity","622","Juice, fruit nes","2020","2020","tonnes","15827","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5610","Import Quantity","562","Juice, grape","2015","2015","tonnes","3197","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5610","Import Quantity","562","Juice, grape","2016","2016","tonnes","4947","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5610","Import Quantity","562","Juice, grape","2017","2017","tonnes","3760","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5610","Import Quantity","562","Juice, grape","2018","2018","tonnes","2428","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5610","Import Quantity","562","Juice, grape","2019","2019","tonnes","2556","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5610","Import Quantity","562","Juice, grape","2020","2020","tonnes","635","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5910","Export Quantity","562","Juice, grape","2016","2016","tonnes","1","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5910","Export Quantity","562","Juice, grape","2017","2017","tonnes","3","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5910","Export Quantity","562","Juice, grape","2018","2018","tonnes","5","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5910","Export Quantity","562","Juice, grape","2019","2019","tonnes","1","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5910","Export Quantity","562","Juice, grape","2020","2020","tonnes","1","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5610","Import Quantity","510","Juice, grapefruit, concentrated","2015","2015","tonnes","3","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5610","Import Quantity","510","Juice, grapefruit, concentrated","2016","2016","tonnes","30","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5610","Import Quantity","510","Juice, grapefruit, concentrated","2017","2017","tonnes","20","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5610","Import Quantity","510","Juice, grapefruit, concentrated","2018","2018","tonnes","34","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5610","Import Quantity","510","Juice, grapefruit, concentrated","2019","2019","tonnes","6","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5610","Import Quantity","510","Juice, grapefruit, concentrated","2020","2020","tonnes","4","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5910","Export Quantity","510","Juice, grapefruit, concentrated","2015","2015","tonnes","1071","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5910","Export Quantity","510","Juice, grapefruit, concentrated","2016","2016","tonnes","181","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5910","Export Quantity","510","Juice, grapefruit, concentrated","2017","2017","tonnes","60","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5910","Export Quantity","510","Juice, grapefruit, concentrated","2018","2018","tonnes","108","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5910","Export Quantity","510","Juice, grapefruit, concentrated","2019","2019","tonnes","20","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5910","Export Quantity","510","Juice, grapefruit, concentrated","2020","2020","tonnes","88","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5610","Import Quantity","492","Juice, orange, concentrated","2015","2015","tonnes","3747","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5610","Import Quantity","492","Juice, orange, concentrated","2016","2016","tonnes","3716","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5610","Import Quantity","492","Juice, orange, concentrated","2017","2017","tonnes","3471","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5610","Import Quantity","492","Juice, orange, concentrated","2018","2018","tonnes","1326","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5610","Import Quantity","492","Juice, orange, concentrated","2019","2019","tonnes","516","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5610","Import Quantity","492","Juice, orange, concentrated","2020","2020","tonnes","154","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5910","Export Quantity","492","Juice, orange, concentrated","2015","2015","tonnes","24456","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5910","Export Quantity","492","Juice, orange, concentrated","2016","2016","tonnes","8779","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5910","Export Quantity","492","Juice, orange, concentrated","2017","2017","tonnes","12345","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5910","Export Quantity","492","Juice, orange, concentrated","2018","2018","tonnes","10194","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5910","Export Quantity","492","Juice, orange, concentrated","2019","2019","tonnes","9183","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5910","Export Quantity","492","Juice, orange, concentrated","2020","2020","tonnes","9750","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5610","Import Quantity","491","Juice, orange, single strength","2015","2015","tonnes","5","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5610","Import Quantity","491","Juice, orange, single strength","2017","2017","tonnes","42","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5910","Export Quantity","491","Juice, orange, single strength","2015","2015","tonnes","19","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5910","Export Quantity","491","Juice, orange, single strength","2016","2016","tonnes","0","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5610","Import Quantity","576","Juice, pineapple","2015","2015","tonnes","6","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5610","Import Quantity","576","Juice, pineapple","2016","2016","tonnes","39","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5610","Import Quantity","576","Juice, pineapple","2017","2017","tonnes","56","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5610","Import Quantity","576","Juice, pineapple","2018","2018","tonnes","1","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5910","Export Quantity","576","Juice, pineapple","2016","2016","tonnes","3","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5910","Export Quantity","576","Juice, pineapple","2020","2020","tonnes","3","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5610","Import Quantity","580","Juice, pineapple, concentrated","2015","2015","tonnes","898","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5610","Import Quantity","580","Juice, pineapple, concentrated","2016","2016","tonnes","2089","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5610","Import Quantity","580","Juice, pineapple, concentrated","2017","2017","tonnes","2238","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5610","Import Quantity","580","Juice, pineapple, concentrated","2018","2018","tonnes","280","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5610","Import Quantity","580","Juice, pineapple, concentrated","2019","2019","tonnes","863","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5610","Import Quantity","580","Juice, pineapple, concentrated","2020","2020","tonnes","542","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5910","Export Quantity","580","Juice, pineapple, concentrated","2015","2015","tonnes","11","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5910","Export Quantity","580","Juice, pineapple, concentrated","2016","2016","tonnes","0","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5910","Export Quantity","580","Juice, pineapple, concentrated","2017","2017","tonnes","0","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5910","Export Quantity","580","Juice, pineapple, concentrated","2020","2020","tonnes","1","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5610","Import Quantity","390","Juice, tomato","2015","2015","tonnes","0","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5610","Import Quantity","390","Juice, tomato","2016","2016","tonnes","1","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5610","Import Quantity","390","Juice, tomato","2017","2017","tonnes","2","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5610","Import Quantity","390","Juice, tomato","2018","2018","tonnes","0","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5610","Import Quantity","390","Juice, tomato","2019","2019","tonnes","1","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5610","Import Quantity","780","Jute","2015","2015","tonnes","66620","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5610","Import Quantity","780","Jute","2016","2016","tonnes","47104","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5610","Import Quantity","780","Jute","2017","2017","tonnes","83292","Im","FAO data based on imputation methodology"
"TCL","Crops and livestock products","165","Pakistan","5610","Import Quantity","780","Jute","2018","2018","tonnes","90651","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5610","Import Quantity","780","Jute","2019","2019","tonnes","44361","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5610","Import Quantity","780","Jute","2020","2020","tonnes","67321","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5910","Export Quantity","780","Jute","2016","2016","tonnes","68","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5910","Export Quantity","780","Jute","2017","2017","tonnes","52","Im","FAO data based on imputation methodology"
"TCL","Crops and livestock products","165","Pakistan","5910","Export Quantity","780","Jute","2019","2019","tonnes","200","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5910","Export Quantity","780","Jute","2020","2020","tonnes","22","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5610","Import Quantity","592","Kiwi fruit","2015","2015","tonnes","15","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5610","Import Quantity","592","Kiwi fruit","2016","2016","tonnes","302","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5610","Import Quantity","592","Kiwi fruit","2017","2017","tonnes","140","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5610","Import Quantity","592","Kiwi fruit","2020","2020","tonnes","95","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5610","Import Quantity","224","Kola nuts","2016","2016","tonnes","1","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5610","Import Quantity","173","Lactose","2015","2015","tonnes","3186","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5610","Import Quantity","173","Lactose","2016","2016","tonnes","2879","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5610","Import Quantity","173","Lactose","2017","2017","tonnes","3462","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5610","Import Quantity","173","Lactose","2018","2018","tonnes","6043","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5610","Import Quantity","173","Lactose","2019","2019","tonnes","9820","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5610","Import Quantity","173","Lactose","2020","2020","tonnes","13987","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5910","Export Quantity","173","Lactose","2015","2015","tonnes","77","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5910","Export Quantity","173","Lactose","2016","2016","tonnes","454","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5910","Export Quantity","173","Lactose","2017","2017","tonnes","1","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5910","Export Quantity","173","Lactose","2018","2018","tonnes","15","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5910","Export Quantity","173","Lactose","2019","2019","tonnes","68","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5910","Export Quantity","173","Lactose","2020","2020","tonnes","4","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5910","Export Quantity","1043","Lard","2015","2015","tonnes","2","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5910","Export Quantity","1043","Lard","2017","2017","tonnes","48","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5610","Import Quantity","407","Leeks, other alliaceous vegetables","2015","2015","tonnes","52","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5610","Import Quantity","407","Leeks, other alliaceous vegetables","2016","2016","tonnes","4","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5610","Import Quantity","407","Leeks, other alliaceous vegetables","2017","2017","tonnes","12","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5610","Import Quantity","407","Leeks, other alliaceous vegetables","2018","2018","tonnes","6","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5610","Import Quantity","407","Leeks, other alliaceous vegetables","2020","2020","tonnes","10","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5910","Export Quantity","407","Leeks, other alliaceous vegetables","2015","2015","tonnes","1477","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5910","Export Quantity","407","Leeks, other alliaceous vegetables","2016","2016","tonnes","1978","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5910","Export Quantity","407","Leeks, other alliaceous vegetables","2017","2017","tonnes","32638","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5910","Export Quantity","407","Leeks, other alliaceous vegetables","2018","2018","tonnes","2114","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5910","Export Quantity","407","Leeks, other alliaceous vegetables","2019","2019","tonnes","9","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5910","Export Quantity","407","Leeks, other alliaceous vegetables","2020","2020","tonnes","36","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5610","Import Quantity","497","Lemons and limes","2015","2015","tonnes","30","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5610","Import Quantity","497","Lemons and limes","2016","2016","tonnes","30","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5610","Import Quantity","497","Lemons and limes","2017","2017","tonnes","1","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5610","Import Quantity","497","Lemons and limes","2019","2019","tonnes","25","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5910","Export Quantity","497","Lemons and limes","2015","2015","tonnes","0","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5910","Export Quantity","497","Lemons and limes","2016","2016","tonnes","34","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5910","Export Quantity","497","Lemons and limes","2017","2017","tonnes","332","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5910","Export Quantity","497","Lemons and limes","2018","2018","tonnes","241","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5910","Export Quantity","497","Lemons and limes","2019","2019","tonnes","303","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5910","Export Quantity","497","Lemons and limes","2020","2020","tonnes","1589","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5610","Import Quantity","201","Lentils","2015","2015","tonnes","135386","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5610","Import Quantity","201","Lentils","2016","2016","tonnes","113055","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5610","Import Quantity","201","Lentils","2017","2017","tonnes","145627","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5610","Import Quantity","201","Lentils","2018","2018","tonnes","83836","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5610","Import Quantity","201","Lentils","2019","2019","tonnes","123735","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5610","Import Quantity","201","Lentils","2020","2020","tonnes","193755","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5610","Import Quantity","372","Lettuce and chicory","2015","2015","tonnes","39","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5610","Import Quantity","372","Lettuce and chicory","2016","2016","tonnes","79","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5610","Import Quantity","372","Lettuce and chicory","2017","2017","tonnes","1296","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5610","Import Quantity","372","Lettuce and chicory","2018","2018","tonnes","28","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5610","Import Quantity","372","Lettuce and chicory","2019","2019","tonnes","1912","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5610","Import Quantity","372","Lettuce and chicory","2020","2020","tonnes","2477","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5910","Export Quantity","372","Lettuce and chicory","2015","2015","tonnes","1","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5910","Export Quantity","372","Lettuce and chicory","2016","2016","tonnes","3","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5910","Export Quantity","372","Lettuce and chicory","2017","2017","tonnes","3","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5910","Export Quantity","372","Lettuce and chicory","2018","2018","tonnes","39","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5910","Export Quantity","372","Lettuce and chicory","2019","2019","tonnes","33","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5910","Export Quantity","372","Lettuce and chicory","2020","2020","tonnes","0","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5610","Import Quantity","333","Linseed","2015","2015","tonnes","35","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5610","Import Quantity","333","Linseed","2016","2016","tonnes","217","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5610","Import Quantity","333","Linseed","2017","2017","tonnes","686","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5610","Import Quantity","333","Linseed","2018","2018","tonnes","18","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5610","Import Quantity","333","Linseed","2019","2019","tonnes","212","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5610","Import Quantity","333","Linseed","2020","2020","tonnes","43","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5910","Export Quantity","333","Linseed","2017","2017","tonnes","33","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5610","Import Quantity","18","Macaroni","2015","2015","tonnes","616","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5610","Import Quantity","18","Macaroni","2016","2016","tonnes","754","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5610","Import Quantity","18","Macaroni","2017","2017","tonnes","732","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5610","Import Quantity","18","Macaroni","2018","2018","tonnes","827","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5610","Import Quantity","18","Macaroni","2019","2019","tonnes","485","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5610","Import Quantity","18","Macaroni","2020","2020","tonnes","462","Im","FAO data based on imputation methodology"
"TCL","Crops and livestock products","165","Pakistan","5910","Export Quantity","18","Macaroni","2015","2015","tonnes","6433","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5910","Export Quantity","18","Macaroni","2016","2016","tonnes","6278","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5910","Export Quantity","18","Macaroni","2017","2017","tonnes","6571","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5910","Export Quantity","18","Macaroni","2018","2018","tonnes","7572","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5910","Export Quantity","18","Macaroni","2019","2019","tonnes","7899","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5910","Export Quantity","18","Macaroni","2020","2020","tonnes","10396","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5610","Import Quantity","56","Maize","2015","2015","tonnes","23849","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5610","Import Quantity","56","Maize","2016","2016","tonnes","62730","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5610","Import Quantity","56","Maize","2017","2017","tonnes","65533","Im","FAO data based on imputation methodology"
"TCL","Crops and livestock products","165","Pakistan","5610","Import Quantity","56","Maize","2018","2018","tonnes","28201","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5610","Import Quantity","56","Maize","2019","2019","tonnes","20190","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5610","Import Quantity","56","Maize","2020","2020","tonnes","25215","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5910","Export Quantity","56","Maize","2015","2015","tonnes","60571","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5910","Export Quantity","56","Maize","2016","2016","tonnes","55282","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5910","Export Quantity","56","Maize","2017","2017","tonnes","29509","Im","FAO data based on imputation methodology"
"TCL","Crops and livestock products","165","Pakistan","5910","Export Quantity","56","Maize","2018","2018","tonnes","6772","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5910","Export Quantity","56","Maize","2019","2019","tonnes","134681","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5910","Export Quantity","56","Maize","2020","2020","tonnes","64682","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5610","Import Quantity","49","Malt","2015","2015","tonnes","658","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5610","Import Quantity","49","Malt","2016","2016","tonnes","1062","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5610","Import Quantity","49","Malt","2017","2017","tonnes","1851","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5610","Import Quantity","49","Malt","2018","2018","tonnes","1860","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5610","Import Quantity","49","Malt","2019","2019","tonnes","1393","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5610","Import Quantity","49","Malt","2020","2020","tonnes","1383","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5910","Export Quantity","49","Malt","2015","2015","tonnes","4","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5910","Export Quantity","49","Malt","2020","2020","tonnes","90","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5610","Import Quantity","571","Mangoes, mangosteens, guavas","2015","2015","tonnes","37","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5610","Import Quantity","571","Mangoes, mangosteens, guavas","2016","2016","tonnes","59","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5610","Import Quantity","571","Mangoes, mangosteens, guavas","2017","2017","tonnes","5","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5610","Import Quantity","571","Mangoes, mangosteens, guavas","2018","2018","tonnes","0","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5910","Export Quantity","571","Mangoes, mangosteens, guavas","2015","2015","tonnes","43714","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5910","Export Quantity","571","Mangoes, mangosteens, guavas","2016","2016","tonnes","82658","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5910","Export Quantity","571","Mangoes, mangosteens, guavas","2017","2017","tonnes","35616","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5910","Export Quantity","571","Mangoes, mangosteens, guavas","2018","2018","tonnes","70781","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5910","Export Quantity","571","Mangoes, mangosteens, guavas","2019","2019","tonnes","97099","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5910","Export Quantity","571","Mangoes, mangosteens, guavas","2020","2020","tonnes","107195","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5610","Import Quantity","160","Maple sugar and syrups","2015","2015","tonnes","0","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5610","Import Quantity","160","Maple sugar and syrups","2017","2017","tonnes","1","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5610","Import Quantity","160","Maple sugar and syrups","2018","2018","tonnes","0","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5610","Import Quantity","160","Maple sugar and syrups","2020","2020","tonnes","10","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5610","Import Quantity","1242","Margarine, short","2015","2015","tonnes","1155","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5610","Import Quantity","1242","Margarine, short","2016","2016","tonnes","909","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5610","Import Quantity","1242","Margarine, short","2017","2017","tonnes","861","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5610","Import Quantity","1242","Margarine, short","2018","2018","tonnes","677","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5610","Import Quantity","1242","Margarine, short","2019","2019","tonnes","506","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5610","Import Quantity","1242","Margarine, short","2020","2020","tonnes","789","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5910","Export Quantity","1242","Margarine, short","2015","2015","tonnes","","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5910","Export Quantity","1242","Margarine, short","2016","2016","tonnes","","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5910","Export Quantity","1242","Margarine, short","2017","2017","tonnes","0","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5910","Export Quantity","1242","Margarine, short","2019","2019","tonnes","549","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5910","Export Quantity","1242","Margarine, short","2020","2020","tonnes","608","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5610","Import Quantity","671","Mat?","2015","2015","tonnes","0","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5610","Import Quantity","671","Mat?","2016","2016","tonnes","0","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5610","Import Quantity","671","Mat?","2017","2017","tonnes","0","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5910","Export Quantity","671","Mat?","2015","2015","tonnes","7","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5910","Export Quantity","671","Mat?","2016","2016","tonnes","18","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5910","Export Quantity","671","Mat?","2017","2017","tonnes","27","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5910","Export Quantity","671","Mat?","2018","2018","tonnes","25","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5910","Export Quantity","671","Mat?","2019","2019","tonnes","16","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5910","Export Quantity","671","Mat?","2020","2020","tonnes","12","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5610","Import Quantity","1173","Meal, meat","2015","2015","tonnes","281","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5610","Import Quantity","1173","Meal, meat","2016","2016","tonnes","5735","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5610","Import Quantity","1173","Meal, meat","2017","2017","tonnes","2339","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5610","Import Quantity","1173","Meal, meat","2019","2019","tonnes","2","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5910","Export Quantity","1173","Meal, meat","2017","2017","tonnes","0","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5910","Export Quantity","1173","Meal, meat","2018","2018","tonnes","4735","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5910","Export Quantity","1173","Meal, meat","2019","2019","tonnes","4136","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5910","Export Quantity","1173","Meal, meat","2020","2020","tonnes","2148","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5610","Import Quantity","1166","Meat nes","2016","2016","tonnes","0","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5910","Export Quantity","1166","Meat nes","2015","2015","tonnes","118","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5910","Export Quantity","1166","Meat nes","2016","2016","tonnes","18","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5910","Export Quantity","1166","Meat nes","2017","2017","tonnes","8","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5910","Export Quantity","1166","Meat nes","2018","2018","tonnes","2","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5910","Export Quantity","1166","Meat nes","2019","2019","tonnes","0","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5610","Import Quantity","875","Meat, beef, preparations","2015","2015","tonnes","38","","Official data"
